"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"11","797","200","12","1","0","0.3","0.9","31","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.27000000000002","6.005","5.05","0","0","0","0","100","0.14967773421091835","0.03191728694397992","23093.017417203144","21170.633200000007","64973.25","0","45934.90883064828","0.50135","0.2885358594889988","0.6234375","0","0.5102535560955049","0.14967773421091835","0.5013500000000013","1.2243099374948809E-15"
"6","2479","200","12","1","0","0.3","0.9","10.92","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","96.74999999999999","6.155","4.95","0","0","0","0","100","0.15262090441254628","0.03452908154704382","65585.99236508073","63010.338400000015","220355.08712707495","27896.087127075196","0","0.48375","0.28772969849667057","0.62028046875","0","0.5549978569613666","0.15262090441254628","0.4837499999999999","0.2877296984966705"
"13","1145","200","12","1","0","0.3","0.9","20.7","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","99.05999999999996","6.1","4.68","0","0","0","0","100","0.14017728706056679","0.03021231291093092","26567.637634265022","25766.6537","73485","0","0","0.4952999999999998","0.2830663221112109","0.5184375","0","0.47455959758995775","0.14017728706056679","0.4953","0.2830663221112109"
"4","3000","200","12","1","0","0.3","0.9","0.14","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","105.55999999999999","6.19","4.545","0.5475","0.12233978344375679","84.5","12","3.5000000000000004","0.9152607363433739","0.051885532717983636","21726.54534195879","31576.57599999999","330245.25","0","172441.6521268342","0.5277999999999996","0.2874985864068373","0.6159375","0.496","0.9152607363433741","0.6470502060875121","0.5277999999999993","7.791063238603787E-16"
"14","904","200","12","1","0","0.3","0.9","29.53","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.94999999999993","6.325","5.45","0","0","0","0","100","0.1550184987464471","0.03851674461315697","23620.631946026708","23533.557299999986","74310.75","0","0","0.5147499999999998","0.2989948613867442","0.5625","0","0.5776812925589071","0.1550184987464471","0.5147499999999998","0.29899486138674425"
"3","3000","200","12","1","0","0.3","0.9","3.86","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","103.65","6.32","5.58","0.5782656250000001","0.1356745755196847","82","16.5","1.5","0.7907716010494353","0.12623619780060877","27566.152046028485","35994.0826","329845.6150976559","35920.615097656264","0","0.51825","0.2843531626437934","0.6511101562499999","0.49444687500000045","0.7907716010494354","0.6508638941485997","0.51825","0.28435316264379346"
"9","3000","200","12","1","0","0.3","0.9","3.28","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","105.96000000000011","5.66","4.65","0.53625","0.1527542365498238","82","11","7.000000000000001","0.7618044747821191","0.12404567126467504","39436.20392359045","48107.86039999989","315719.25","0","170371.04603598503","0.5298000000000005","0.2840464255351517","0.5971875","0.48375","0.761804474782119","0.5656178584228841","0.5297999999999985","1.7808144545380086E-15"
"16","1274","200","12","1","0","0.3","0.9","19.8","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","107.06999999999995","6.295","5.775","0","0","0","0","100","0.17376935756339573","0.02932929665485637","40919.697677260345","41195.92279999995","122572.5","0","75336.50818784826","0.5353499999999997","0.29590144614236974","0.6421875","0","0.5673190512563285","0.17376935756339576","0.535349999999998","1.892115357946634E-15"
"15","2790","200","12","1","0","0.3","0.9","11.45","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","98.63999999999999","6.005","4.97","0","0","0","0","100","0.15280049106278223","0.04255458026292314","68896.76953939529","71241.33860000022","229112.25","0","0","0.4932000000000002","0.28167795860132366","0.5390625","0","0.5646894737846316","0.15280049106278223","0.4932","0.2816779586013237"
"21","769","200","12","1","0","0.3","0.9","30.42","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.04000000000005","6.07","5.455","0","0","0","0","100","0.1531782066261763","0.03653354891621455","23101.256416658693","20746.54449999999","69591.90252929683","9188.40252929688","0","0.5102","0.28375614132330845","0.63407890625","0","0.5175614968582437","0.15317820662617632","0.5102000000000002","0.2837561413233085"
"17","2229","200","12","1","0","0.3","0.9","14.33","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","95.78","6.315","5.335","0","0","0","0","100","0.1583301466190219","0.03486003601642139","54664.16960298101","56195.52890000002","179200.5","0","0","0.4789000000000002","0.28879891632475324","0.549375","0","0.593878519738796","0.15833014661902187","0.4789000000000001","0.2887989163247532"
"12","3000","200","12","1","0","0.3","0.9","3.18","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","106.85999999999994","6.6","5.47","0.556875","0.13279554835654928","87.5","8.5","4","0.8015544549632115","0.13058345033181903","28184.677123455378","36713.82979999995","335033.25","0","170424.67715592575","0.5343000000000001","0.2841358405400434","0.6534375","0.5005125","0.8015544549632118","0.5997925739457592","0.5343000000000014","1.3356108409035063E-15"
"18","2327","200","12","1","0","0.3","0.9","12","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","103.65000000000008","5.79","4.51","0.009375","0.04096722399932723","0","0","100","0.17890622996469144","0.0279184280063792","65033.14375025044","65883.30270000001","231302.18923584005","32422.43923583977","0","0.5182500000000003","0.289784944519814","0.62443125","0.009375","0.5834013478063943","0.1789062299646915","0.5182499999999999","0.28978494451981407"
"8","3000","200","12","1","0","0.3","0.9","5.3","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","97.51999999999998","6.055","4.985","0.495","0.2033559520055425","69","17","14.000000000000002","0.739686518559192","0.15864772074494696","31669.11468335849","40189.522000000055","291582","0","11782.433828422956","0.4875999999999998","0.29299911674279905","0.585","0.448125","0.7397700396557944","0.6280853651752464","0.48759999999999976","0.25763414830477466"
"23","1074","200","12","1","0","0.3","0.9","26.25","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","96.06","6.155","5.565","0.009375","0.040967223999327215","0","0","100","0.15560288746032944","0.03608941419188966","26407.634495993523","26641.047900000023","82510.5","0","0","0.48029999999999995","0.2977400809076509","0.5334375","0.009375","0.5994654273557966","0.15560288746032944","0.48029999999999995","0.2977400809076508"
"22","851","200","12","1","0","0.3","0.9","31.22","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","98.54","5.895","5.54","0","0","0","0","100","0.16209894381010134","0.029539761148371712","23818.218261788767","23795.595099999984","72654.75","0","2655.8706950020783","0.4927000000000003","0.2943090195610302","0.61125","0","0.5871480826797538","0.16209894381010134","0.4927000000000001","0.2943090195610303"
"24","1279","200","12","1","0","0.3","0.9","23.49","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.39000000000001","6.37","5.545","0","0","0","0","100","0.16332538753084486","0.03575553761687671","33177.74036740052","34040.71569999998","112595.25","0","0","0.5119500000000002","0.28881789484363596","0.5775","0","0.659661535714403","0.16332538753084488","0.5119499999999999","0.28881789484363596"
"25","973","200","12","1","0","0.3","0.9","29.18","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.61999999999995","6.245","5.335","0.0084375","0.038967063063167155","0","0","100","0.16771121982663273","0.03516314455712713","27774.664865408016","27390.305799999973","88322.25","0","56657.88100973163","0.4781000000000003","0.2914500051940953","0.6234375","0.0084375","0.6498713891074991","0.16771121982663276","0.4780999999999987","1.3356108409035063E-15"
"26","2061","200","12","1","0","0.3","0.9","15.73","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","99.14999999999995","6.145","5.005","0.009375","0.04096722399932726","0","0","100","0.13115106061440368","0.043880722984323606","49796.24723483786","45540.34160000001","173972.50887695284","23397.25887695308","0","0.4957499999999999","0.2822850718848682","0.6353470703124998","0.009375","0.6167356054288595","0.13115106061440368","0.4957499999999999","0.28228507188486823"
"30","1620","200","12","1","0","0.3","0.9","18.51","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.55000000000003","6.555","5.61","0","0","0","0","100","0.15719367901652323","0.0450990765056717","46299.03534568118","47375.72020000005","158484.75","0","93495.98649595285","0.5177499999999999","0.2887460978874453","0.654375","0","0.5763350833920521","0.15719367901652326","0.5177500000000023","2.4486198749897617E-15"
"29","1211","200","12","1","0","0.3","0.9","23.62","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.77000000000002","5.875","4.995","0","0","0","0","100","0.16786524627021113","0.034392807546516434","31830.385362895417","32602.935500000003","104253","0","3736.6836454472646","0.48385000000000006","0.2875047345032931","0.579375","0","0.6170366786431632","0.16786524627021113","0.48385","0.2875047345032931"
"31","1016","200","12","1","0","0.3","0.9","27.3","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.39","6.405","4.765","0","0","0","0","100","0.17145445012712693","0.03379256134776988","26793.561070155087","26972.07840000002","85910.25","0","3524.780279283076","0.5169499999999998","0.2903960170761099","0.564375","0","0.633791193144004","0.17145445012712698","0.5169499999999999","0.29039601707611007"
"28","3000","200","12","1","0","0.3","0.9","8.99","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.01999999999998","6.77","4.9","0.4828125","0.17676975512054324","63.5","23.5","13","0.35443827523823473","0.1909158701711952","81869.86764267218","88633.12039999983","307617","0","173758.45020489852","0.5000999999999998","0.28969398166871774","0.6140625","0.46875","0.5257868935339648","0.3544382752382347","0.5001000000000022","2.337318971581136E-15"
"34","1405","200","12","1","0","0.3","0.9","17.25","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","93.21000000000004","5.68","4.465","0","0","0","0","100","0.18083046128981048","0.02941401101006786","36915.816491247206","35158.380900000026","128315.83583007827","19763.835830078133","0","0.46604999999999996","0.3020098462570067","0.5873994140624998","0","0.6271604488768134","0.18083046128981042","0.4660500000000002","0.3020098462570069"
"20","3000","200","12","1","0","0.3","0.9","9.08","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","102.72","6.295","5.3","0.459375","0.2181996846627756","63","15.5","21.5","0.42451978965724285","0.2294636010252146","51865.06418050035","59159.66050000009","289652.25","0","12687.630296504814","0.5136000000000003","0.2839580972696943","0.5925","0.4378125","0.5769405719111628","0.4245197896572428","0.5136000000000004","0.25851897115939004"
"19","3000","200","12","1","0","0.3","0.9","5.22","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","106.57000000000001","6.82","5.605","0.54375","0.19076923758837594","79.5","10.5","10","0.6585730017624819","0.17318020178355067","42627.739773413574","50756.23359999996","303817.5","0","13934.108959303834","0.5328499999999999","0.2842770562736608","0.5746875","0.474375","0.6586055601062079","0.5905035852642044","0.5328500000000003","0.2524858540640735"
"35","1402","200","12","1","0","0.3","0.9","20.63","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","105.86","6.33","5.41","0","0","0","0","100","0.1535750036393745","0.041800092681363456","36421.500915057506","36463.920200000015","120756.75","0","4155.996346074524","0.5292999999999999","0.28213206572908855","0.6065625","0","0.6014244092739754","0.15357500363937449","0.5293000000000001","0.28213206572908867"
"36","1162","200","12","1","0","0.3","0.9","28","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.01000000000005","6.585","5.285","0","0","0","0","100","0.12813478442883966","0.045417183309035755","27207.812884667634","27024.935900000004","87622.5","0","2739.600181392053","0.49504999999999977","0.3002427786486351","0.56625","0","0.5908029465324749","0.1281347844288397","0.4950500000000002","0.3002427786486351"
"39","967","200","12","1","0","0.3","0.9","25.17","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","97.07000000000008","6.505","4.95","0","0","0","0","100","0.1671079380612774","0.03288922370369548","27204.366229637853","25341.755600000022","89799.69844238278","12681.69844238282","0","0.48535000000000045","0.29456360277604227","0.6225138671874999","0","0.5912363472120487","0.16710793806127744","0.48535000000000067","0.29456360277604227"
"32","3000","200","12","1","0","0.3","0.9","4.33","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.28000000000002","6.895","5.015","0.5475","0.14724223708538772","85.5","9.5","5","0.7779747715852791","0.15747460687639947","31867.556025642967","40280.78150000007","324842.25","0","171883.93600369274","0.5064000000000001","0.2865687495893543","0.6225","0.4959375","0.7779747715852787","0.5908608419677653","0.5063999999999994","5.565045170431277E-16"
"33","3000","200","12","1","0","0.3","0.9","2.5","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","107.71999999999998","6.655","5.58","0.57","0.10438712015508138","91","7.5","1.5","0.8595103359733521","0.09276287915758592","24413.61883662216","33342.34209999997","344064.75","0","175761.23722401581","0.5386","0.293033073064369","0.6946875","0.489278125","0.8595103359733524","0.623194589805469","0.5386000000000015","1.5582126477207574E-15"
"42","771","200","12","1","0","0.3","0.9","31.75","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.13999999999996","5.93","5.835","0.0084375","0.038967063063167176","0","0","100","0.15184508618841974","0.03279782641282783","21925.18434069342","21273.070600000006","66561.75","0","43757.191801253684","0.4907000000000001","0.2841376090990466","0.6309375","0.0084375","0.5218054177611433","0.15184508618841977","0.49070000000000036","5.008540653388149E-16"
"38","2433","200","12","1","0","0.3","0.9","14.28","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.36999999999993","6.355","4.37","0.0084375","0.03896706306316717","0","0","100","0.15147353293970067","0.05149107159554919","60081.97571251397","61945.130299999946","216837","0","136482.01013197648","0.47685","0.28059623793579014","0.571875","0.0084375","0.5583105684574511","0.15147353293970067","0.47684999999999894","6.678054204517532E-16"
"27","3000","200","12","1","0","0.3","0.9","0.34","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.71999999999998","6.355","5.39","0.52875","0.19512751918609184","75","15","10","0.8632888883257094","0.0955588077669199","22719.955446338867","31620.658300000025","305087.25","0","14397.045435692826","0.5085999999999999","0.2874669131059317","0.5925","0.463125","0.8632888883257093","0.6054944186247139","0.5086000000000004","0.25783702910991746"
"41","902","200","12","1","0","0.3","0.9","32","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.64000000000003","6.01","5.765","0.0084375","0.038967063063167176","0","0","100","0.1598069326422059","0.03474287584111193","25221.861776901635","24763.700800000013","80189.25","0","3417.9600446959266","0.5182000000000001","0.2779695945195929","0.6178125","0.0084375","0.6510055808611493","0.15980693264220594","0.5182000000000003","0.27796959451959297"
"43","1290","200","12","1","0","0.3","0.9","22.28","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","98.91000000000007","6.455","4.455","0","0","0","0","100","0.1702854743922004","0.035220842574429805","31922.29383000856","32299.260099999992","105237","0","0","0.49455000000000005","0.29074120751751664","0.5371875","0","0.6540610518467025","0.1702854743922004","0.4945500000000002","0.29074120751751664"
"37","3000","200","12","1","0","0.3","0.9","6.47","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","91.08000000000001","6.1","5.32","0.5184375","0.16704805478299917","76","15","9","0.6485764280821839","0.1984383404316628","41815.98100579856","49672.262700000065","314688","0","173520.91316587804","0.4553999999999998","0.2892979545946762","0.6234375","0.4934375000000002","0.6485764280821839","0.5902428415751961","0.45539999999999836","1.61386309942507E-15"
"44","1056","200","12","1","0","0.3","0.9","25.77","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","103.18000000000002","6.395","4.78","0","0","0","0","100","0.14723637083380603","0.03340589043042845","25836.04364016792","25661.392800000012","81600","0","2982.751301656675","0.5158999999999999","0.29008435785710135","0.5803125","0","0.5505389953895277","0.147236370833806","0.5158999999999998","0.2900843578571013"
"49","940","200","12","1","0","0.3","0.9","23.58","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","98.48999999999997","6.075","4.91","0","0","0","0","100","0.16775800819391873","0.0241966137703859","25739.926991297976","25725.128399999972","72558","0","0","0.4924499999999996","0.2754320452630538","0.5315625","0","0.5104743963318897","0.16775800819391873","0.49245","0.2754320452630538"
"45","2461","200","12","1","0","0.3","0.9","14.81","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","99.45999999999998","6.025","5.145","0","0","0","0","100","0.15008296493707832","0.039710397867726045","54020.220195960705","56557.956600000005","198016.5","0","0","0.4973000000000002","0.2912332295083259","0.538125","0","0.6435019048959184","0.15008296493707832","0.4973000000000003","0.29123322950832586"
"48","1072","200","12","1","0","0.3","0.9","25.08","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","95.04000000000003","6.46","5.2","0","0","0","0","100","0.16067410045305422","0.044097629480003266","27729.900161107147","27922.268999999982","88104","0","2872.0318925420365","0.47519999999999984","0.29350585759437764","0.575625","0","0.6045651449337741","0.16067410045305422","0.47519999999999984","0.2935058575943776"
"40","3000","200","12","1","0","0.3","0.9","6.09","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","98.82999999999997","5.815","5.215","0.541875","0.1170710791050208","84","12","4","0.6924396533165807","0.15040029163080207","45660.0461355611","53989.29669999994","323420.25","0","176700.12165399326","0.49414999999999987","0.2945984022240528","0.624375","0.4954375","0.6924396533165807","0.5882500827264117","0.49415000000000103","8.904072272690043E-16"
"47","1967","200","12","1","0","0.3","0.9","15.31","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.51000000000002","6.14","5.495","0","0","0","0","100","0.1816968515682081","0.0280702764412297","59813.96234700911","60194.309600000044","202205.82629882832","23395.32629882812","0","0.5075499999999998","0.28965322795078857","0.6419263671875","0","0.6346108706046922","0.18169685156820814","0.5075499999999997","0.2896532279507887"
"51","978","200","12","1","0","0.3","0.9","23.22","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.65000000000002","6.145","5.16","0","0","0","0","100","0.15301199398664087","0.03553281368907716","26133.558072333228","26086.2301","79923.75","0","2764.431502875144","0.49825","0.2880909918723423","0.5690625","0","0.48186625077482215","0.15301199398664087","0.4982499999999998","0.2880909918723422"
"56","817","200","12","1","0","0.3","0.9","33.13","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.62999999999997","6.18","4.765","0","0","0","0","100","0.161685299718557","0.03197008077192411","24299.813633230096","23062.03559999997","74243.25","0","47571.30571965614","0.5181499999999998","0.29149084387044066","0.6375","0","0.6306849523789028","0.16168529971855702","0.5181500000000016","1.446911744312132E-15"
"46","3000","200","12","1","0","0.3","0.9","5.1","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","104.75999999999998","6.045","5.635","0.4978125","0.22208976883425838","70","12","18","0.6261597194910036","0.21434768024325693","41954.4435013477","49798.261600000056","290544.75","0","0","0.5238","0.2919516033411486","0.5634375","0.45","0.6261597194910037","0.5512046107994292","0.5237999999999999","0.29195160334114856"
"55","1235","200","12","1","0","0.3","0.9","24.41","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","94.26999999999994","6.19","4.99","0","0","0","0","100","0.16063043112331513","0.049253102853496884","32250.785361382288","32168.119800000055","109167","0","70808.054954218","0.47135000000000005","0.28690459867997703","0.6121875","0","0.657812183968625","0.16063043112331515","0.47135000000000077","8.347567755646915E-16"
"54","1630","200","12","1","0","0.3","0.9","19.7","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","96.84","6.245","4.73","0.0065625","0.03454517606987235","0","0","100","0.13290880935802996","0.03728079723900851","40222.75354764655","36675.00039999996","134728.8810821534","18916.13108215332","0","0.48419999999999985","0.2844696378778795","0.6128089843750001","0.0065625","0.6208070122782012","0.13290880935802993","0.48420000000000035","0.28446963787787943"
"59","781","200","12","1","0","0.3","0.9","31.89","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","104.06999999999998","6.645","5.8","0","0","0","0","100","0.13716035652674755","0.031095469806434566","22368.04108896431","20952.524000000045","62321.25","0","40492.21798601685","0.5203499999999999","0.25956549991036676","0.64875","0","0.4984072304961593","0.13716035652674755","0.5203499999999978","2.337318971581136E-15"
"50","3000","200","12","1","0","0.3","0.9","10.32","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","103.23999999999992","6.385","4.6","0.405","0.2475508170763647","52.5","15.5","32","0.3251995636800334","0.16857128048844847","56826.499910335886","63747.78770000002","270023.25","0","0","0.5162","0.28784341080825293","0.5746875","0.37125","0.6285999242900596","0.3251995636800334","0.5162000000000002","0.2878434108082528"
"58","1185","200","12","1","0","0.3","0.9","21.32","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.47000000000004","6.425","4.625","0","0","0","0","100","0.16012708711976603","0.03611698028096528","34106.236860791265","30345.698199999988","107149.46738281252","15638.217382812505","0","0.49235000000000007","0.29718778642805976","0.6139919921874998","0","0.5606694277728007","0.16012708711976606","0.4923500000000001","0.29718778642805976"
"53","1296","200","12","1","0","0.3","0.9","22.55","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","93.58999999999997","6.405","4.94","0","0","0","0","100","0.17911263555814472","0.02610462705054262","33651.199154651964","34686.41830000002","111150.75","0","3587.058144421583","0.46795000000000037","0.27858273312604975","0.5765625","0","0.6565885408462382","0.17911263555814472","0.46795000000000025","0.2785827331260498"
"64","843","200","12","1","0","0.3","0.9","29.29","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.41","6.635","5.29","0","0","0","0","100","0.16470952781890727","0.03137072456667443","24347.785689314755","23012.46580000003","75450.84599609367","8673.84599609375","0","0.5070500000000001","0.28438737382654616","0.629619921875","0","0.6287762338920337","0.1647095278189073","0.5070499999999999","0.2843873738265464"
"52","3000","200","12","1","0","0.3","0.9","9.55","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.09","6.15","5.475","0.508125","0.16015043767796022","74.5","16","9.5","0.38755743209044186","0.15758211319752483","78067.68471619188","85395.49139999993","316083.75","0","175003.34979349695","0.4854499999999999","0.2917695061578884","0.6328125","0.4865625","0.5703373236431984","0.3875217998880349","0.4854500000000001","2.2260180681725107E-16"
"62","1024","200","12","1","0","0.3","0.9","25.94","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","97.66999999999999","6.255","5.33","0","0","0","0","100","0.16694308652501402","0.03969551537278998","28213.46608497174","26913.719899999996","96291.66883789048","12780.668837890624","0","0.48834999999999973","0.28018439280204255","0.6189466796875002","0","0.6463381990948971","0.16694308652501402","0.48835000000000034","0.2801843928020425"
"61","1703","200","12","1","0","0.3","0.9","16.93","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","105.00999999999992","6.155","5.935","0","0","0","0","100","0.17258987417693217","0.023900841536787214","50270.29558480675","49209.17430000003","169083.25890625027","19057.75890624998","0","0.5250499999999998","0.29398321064425353","0.642416015625","0","0.6764280911785335","0.17258987417693217","0.52505","0.29398321064425353"
"67","896","200","12","1","0","0.3","0.9","29.32","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","94.33","5.89","4.45","0","0","0","0","100","0.1777469653242492","0.017198012906044412","22882.20053039106","23124.864299999994","71149.5","0","0","0.47165","0.29020834224664827","0.5296875","0","0.6248860909357951","0.1777469653242492","0.4716499999999999","0.2902083422466482"
"68","847","200","12","1","0","0.3","0.9","31.01","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","94.86999999999999","6.465","4.795","0","0","0","0","100","0.1494014403245781","0.04327353896433214","19871.768431270917","19832.494899999983","61827.75","0","0","0.4743499999999997","0.30048466294191556","0.5030687500000001","0","0.5549545537488644","0.1494014403245781","0.4743499999999997","0.30048466294191545"
"70","833","200","12","1","0","0.3","0.9","32.11","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","92.19000000000007","6.105","5.47","0","0","0","0","100","0.16823482132761833","0.03124097180843179","21870.094717506607","21931.87309999998","68162.25","0","0","0.46095000000000014","0.2933254105637834","0.5446875","0","0.6241075988521622","0.16823482132761836","0.46095000000000025","0.2933254105637833"
"60","3000","200","12","1","0","0.3","0.9","7.61","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","101.20999999999998","6.32","4.995","0.530625","0.14573474173905385","80.5","13","6.5","0.5580584323519863","0.20091106873466827","49689.779859742004","57789.20969999997","321075","0","166945.1999515149","0.5060499999999998","0.2783347781785786","0.6309375","0.4925874999999999","0.611761688668178","0.5580584323519863","0.506050000000001","1.2243099374948809E-15"
"65","3000","200","12","1","0","0.3","0.9","9.75","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","100.82000000000005","6.395","4.985","0.4678125","0.17329770357413962","58.5","26.5","15","0.3121019414633324","0.19062426098848229","80609.30792007339","86761.54610000008","299550.75","0","172860.52582074286","0.5041000000000003","0.2881969420152383","0.5925","0.436875","0.4947517870377816","0.3121019414633325","0.5040999999999982","1.669513551129383E-15"
"72","1047","200","12","1","0","0.3","0.9","28.24","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","105.23","6.38","5.61","0","0","0","0","100","0.1617490709875839","0.04149621039421043","29020.01742834447","28837.91350000004","89283","0","0","0.5261499999999998","0.2996340775045623","0.5840625","0","0.671492285475078","0.16174907098758387","0.5261499999999998","0.2996340775045621"
